
Sun Dec 13 13:00:32 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:00:56 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:01:17 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:01:43 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:02:04 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:02:09 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:02:28 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:03:52 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935

Sun Dec 13 13:04:16 2020,1,开始运行[全局邻域-检验重叠] 初始利用率,0.6464124111182935
Sun Dec 13 13:04:16 2020,1,0,True,1485.12,0.6733462615815557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[925.0, 810.0], [1255.0, 810.0], [1255.0, 1000.0], [955.0, 920.0], [925.0, 810.0]], [[1056.0313479623824, 145.79937304075236], [1476.0313479623824, 145.79937304075236], [1426.0313479623824, 445.79937304075236], [1056.0313479623824, 335.79937304075236]], [[675.0, 490.0], [925.0, 490.0], [925.0, 1000.0], [625.0, 790.0]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[0.0, 649.3333333333334], [300.0, 729.3333333333334], [670.0, 839.3333333333334], [560.0, 939.3333333333334], [40.0, 869.3333333333334], [0.0, 649.3333333333334]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0]], [[606.0, 0.0], [1126.0, 70.0], [1006.0, 200.0], [1076.0, 390.0], [636.0, 300.0], [616.0, 50.0]], [[530.0, 0.0], [610.0, 20.0], [630.0, 270.0], [650.0, 640.0], [530.0, 640.0]], [[917.8459627329194, 357.65031055900613], [1357.8459627329194, 447.65031055900613], [1077.8459627329194, 727.6503105590061], [937.8459627329194, 727.6503105590061], [917.8459627329194, 357.65031055900613]], [[995.4962732919255, 810.0], [1275.4962732919255, 530.0], [1395.4962732919255, 810.0], [995.4962732919255, 810.0]]]"
Sun Dec 13 13:04:18 2020,1,0,True,1425.7151999999999,0.7014023558141206,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[357.1428571428572, 0.0], [687.1428571428572, 0.0], [687.1428571428572, 190.0], [387.1428571428572, 110.0], [357.1428571428572, 0.0]], [[951.1240684281236, 0.0], [1371.1240684281236, 0.0], [1321.1240684281236, 300.0], [951.1240684281236, 190.0], [951.1240684281236, 0.0]], [[701.1240684281236, 106.11273228840219], [951.1240684281236, 106.11273228840219], [951.1240684281236, 616.1127322884022], [651.1240684281236, 406.1127322884022], [701.1240684281236, 106.11273228840219]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0], [0.0, 230.0]], [[0.0, 649.3333333333333], [300.0, 729.3333333333333], [670.0, 839.3333333333333], [560.0, 939.3333333333333], [40.0, 869.3333333333333], [0.0, 649.3333333333333]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[905.7151999999999, 610.0], [1425.7151999999999, 680.0], [1305.7151999999999, 810.0], [1375.7151999999999, 1000.0], [935.7151999999999, 910.0], [915.7151999999999, 660.0], [905.7151999999999, 610.0]], [[530.0, 157.7117117117117], [610.0, 177.7117117117117], [630.0, 427.7117117117117], [650.0, 797.7117117117117], [530.0, 797.7117117117117], [530.0, 157.7117117117117]], [[985.7151999999999, 253.46153846153845], [1425.7151999999999, 343.46153846153845], [1145.7151999999999, 623.4615384615385], [1005.7151999999999, 623.4615384615385], [985.7151999999999, 253.46153846153845]], [[509.33333333333326, 1000.0], [789.3333333333333, 720.0], [909.3333333333333, 1000.0], [509.33333333333326, 1000.0]]]"
Sun Dec 13 13:04:18 2020,1,0,True,1368.6865919999998,0.7306274539730424,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[332.666573976068, 0.0], [662.666573976068, 0.0], [662.666573976068, 190.0], [362.666573976068, 110.0], [332.666573976068, 0.0]], [[948.6865919999998, 0.0], [1368.6865919999998, 0.0], [1318.6865919999998, 300.0], [948.6865919999998, 190.0], [948.6865919999998, 0.0]], [[678.6865919999998, 93.87989185640959], [928.6865919999998, 93.87989185640959], [928.6865919999998, 603.8798918564096], [628.6865919999998, 393.8798918564096], [678.6865919999998, 93.87989185640959]], [[0.0, 245.1629753435899], [30.0, 355.1629753435899], [70.0, 575.1629753435899], [80.0, 625.1629753435899], [0.0, 605.1629753435899], [0.0, 245.1629753435899]], [[0.0, 664.4963086769233], [300.0, 744.4963086769233], [670.0, 854.4963086769233], [560.0, 954.4963086769233], [40.0, 884.4963086769233], [0.0, 664.4963086769233]], [[230.0, 15.162975343589892], [530.0, 225.1629753435899], [530.0, 715.1629753435899], [190.0, 715.1629753435899], [70.0, 435.1629753435899], [0.0, 245.1629753435899], [120.0, 115.16297534358989], [230.0, 15.162975343589892]], [[848.6865919999998, 593.1106610871789], [1368.6865919999998, 663.1106610871789], [1248.6865919999998, 793.1106610871789], [1318.6865919999998, 983.1106610871789], [878.6865919999998, 893.1106610871789], [858.6865919999998, 643.1106610871789], [848.6865919999998, 593.1106610871789]], [[529.8379928244252, 155.16174107454765], [609.8379928244252, 175.16174107454765], [629.8379928244252, 425.16174107454765], [649.8379928244252, 795.1617410745476], [529.8379928244252, 795.1617410745476], [529.8379928244252, 155.16174107454765]], [[928.6865919999998, 220.22727272727275], [1368.6865919999998, 310.22727272727275], [1088.6865919999998, 590.2272727272727], [948.6865919999998, 590.2272727272727], [928.6865919999998, 220.22727272727275]], [[524.4963086769233, 1000.0], [804.4963086769233, 720.0], [924.4963086769233, 1000.0], [524.4963086769233, 1000.0]]]"
Sun Dec 13 13:04:23 2020,1,0,True,1313.9391283199998,0.7610702645552525,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[702.272461653333, 9.094947017729282e-13], [1032.272461653333, 9.094947017729282e-13], [1032.272461653333, 190.0000000000009], [732.272461653333, 110.00000000000091], [702.272461653333, 9.094947017729282e-13]], [[114.05405405405406, 700.0], [534.0540540540541, 700.0], [484.05405405405406, 1000.0], [114.05405405405406, 890.0], [114.05405405405406, 700.0]], [[1063.9391283199996, 0.0], [1313.9391283199996, 0.0], [1313.9391283199996, 510.0], [1013.9391283199996, 300.0], [1063.9391283199996, 0.0]], [[554.7368421052631, 356.59649122807014], [584.7368421052631, 466.59649122807014], [624.7368421052631, 686.5964912280701], [634.7368421052631, 736.5964912280701], [554.7368421052631, 716.5964912280701], [554.7368421052631, 356.59649122807014]], [[532.3873873873874, 710.0], [832.3873873873874, 790.0], [1202.3873873873874, 900.0], [1092.3873873873874, 1000.0], [572.3873873873874, 930.0], [532.3873873873874, 710.0]], [[254.73684210526312, 0.0], [554.7368421052631, 210.0], [554.7368421052631, 700.0], [214.73684210526312, 700.0], [94.73684210526312, 420.0], [24.736842105263122, 230.0], [144.73684210526312, 100.0], [254.73684210526312, 0.0]], [[793.9391283199998, 488.3837675519999], [1313.9391283199998, 558.3837675519999], [1193.9391283199998, 688.3837675519999], [1263.9391283199998, 878.3837675519999], [823.9391283199998, 788.3837675519999], [803.9391283199998, 538.3837675519999], [793.9391283199998, 488.3837675519999]], [[0.0, 360.0], [80.0, 380.0], [100.0, 630.0], [120.0, 1000.0], [0.0, 1000.0], [0.0, 360.0]], [[561.3143047570918, 91.74449149433656], [1001.3143047570918, 181.74449149433656], [721.3143047570918, 461.74449149433656], [581.3143047570918, 461.74449149433656], [561.3143047570918, 91.74449149433656]], [[694.675028699428, 488.3837675519999], [974.675028699428, 208.38376755199988], [1094.675028699428, 488.3837675519999], [694.675028699428, 488.3837675519999]]]"
Sun Dec 13 13:04:32 2020,1,1,True,1327.0785196031998,0.7535349154012401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[477.07851960319977, 0.0], [807.0785196031998, 0.0], [807.0785196031998, 190.0], [507.07851960319977, 110.0], [477.07851960319977, 0.0]], [[114.05405405405406, 700.0], [534.0540540540541, 700.0], [484.05405405405406, 1000.0], [114.05405405405406, 890.0], [114.05405405405406, 700.0]], [[636.0889484958734, 490.0], [886.0889484958734, 490.0], [886.0889484958734, 1000.0], [586.0889484958734, 790.0], [636.0889484958734, 490.0]], [[554.0033983302277, 122.51330099387405], [584.0033983302277, 232.51330099387405], [624.0033983302277, 452.51330099387405], [634.0033983302277, 502.51330099387405], [554.0033983302277, 482.51330099387405], [554.0033983302277, 122.51330099387405]], [[584.0033983302276, 232.5133009938736], [884.0033983302276, 312.5133009938736], [1254.0033983302276, 422.5133009938736], [1144.0033983302276, 522.5133009938736], [624.0033983302276, 452.5133009938736], [584.0033983302276, 232.5133009938736]], [[254.0033983302277, 0.0], [554.0033983302277, 210.0], [554.0033983302277, 700.0], [214.0033983302277, 700.0], [94.0033983302277, 420.0], [24.003398330227697, 230.0], [144.0033983302277, 100.0], [254.0033983302277, 0.0]], [[807.0785196031998, 0.0], [1327.0785196031998, 70.0], [1207.0785196031998, 200.0], [1277.0785196031998, 390.0], [837.0785196031998, 300.0], [817.0785196031998, 50.0], [807.0785196031998, 0.0]], [[0.0, 360.0], [80.0, 380.0], [100.0, 630.0], [120.0, 1000.0], [0.0, 1000.0], [0.0, 360.0]], [[887.0785196031998, 487.92725962677366], [1327.0785196031998, 577.9272596267737], [1047.0785196031998, 857.9272596267737], [907.0785196031998, 857.9272596267737], [887.0785196031998, 487.92725962677366]], [[905.0057792299733, 1000.0], [1185.0057792299733, 720.0], [1305.0057792299733, 1000.0], [905.0057792299733, 1000.0]]]"
Sun Dec 13 13:04:49 2020,1,3,True,1340.3493047992317,0.7460741736645942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[932.385290732625, 752.5559873349246], [1262.385290732625, 752.5559873349246], [1262.385290732625, 942.5559873349246], [962.385290732625, 862.5559873349246], [932.385290732625, 752.5559873349246]], [[0.0, 700.0], [420.0, 700.0], [370.0, 1000.0], [0.0, 890.0], [0.0, 700.0]], [[1090.3493047992317, 297.13079718154927], [1340.3493047992317, 297.13079718154927], [1340.3493047992317, 807.1307971815493], [1040.3493047992317, 597.1307971815493], [1090.3493047992317, 297.13079718154927]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0], [0.0, 230.0]], [[418.33333333333326, 710.0], [718.3333333333333, 790.0], [1088.3333333333333, 900.0], [978.3333333333333, 1000.0], [458.33333333333326, 930.0], [418.33333333333326, 710.0]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[606.9694605225038, 0.0], [1126.9694605225038, 70.0], [1006.9694605225038, 200.0], [1076.9694605225038, 390.0], [636.9694605225038, 300.0], [616.9694605225038, 50.0], [606.9694605225038, 0.0]], [[530.1947666468494, 99.82971555027098], [610.1947666468494, 119.82971555027098], [630.1947666468494, 369.829715550271], [650.1947666468494, 739.829715550271], [530.1947666468494, 739.829715550271], [530.1947666468494, 99.82971555027098]], [[626.3022452442495, 297.8180696021752], [1066.3022452442497, 387.8180696021752], [786.3022452442495, 667.8180696021752], [646.3022452442495, 667.8180696021752], [626.3022452442495, 297.8180696021752]], [[701.5643275115, 752.5559873349246], [981.5643275115, 472.55598733492457], [1101.5643275114999, 752.5559873349246], [701.5643275115, 752.5559873349246]]]"
Sun Dec 13 13:04:52 2020,1,1,True,1353.752797847224,0.738687300658014,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[909.027660143124, 686.6274487268778], [1239.027660143124, 686.6274487268778], [1239.027660143124, 876.6274487268778], [939.027660143124, 796.6274487268778], [909.027660143124, 686.6274487268778]], [[114.05405405405406, 700.0], [534.0540540540541, 700.0], [484.05405405405406, 1000.0], [114.05405405405406, 890.0], [114.05405405405406, 700.0]], [[1052.439967328393, 66.98124866122089], [1302.439967328393, 66.98124866122089], [1302.439967328393, 576.9812486612209], [1002.4399673283931, 366.9812486612209], [1052.439967328393, 66.98124866122089]], [[554.7368421052631, 429.0083022390045], [584.7368421052631, 539.0083022390045], [624.7368421052631, 759.0083022390045], [634.7368421052631, 809.0083022390045], [554.7368421052631, 789.0083022390045], [554.7368421052631, 429.0083022390045]], [[616.7353326072623, 710.0], [916.7353326072623, 790.0], [1286.7353326072623, 900.0], [1176.7353326072623, 1000.0], [656.7353326072623, 930.0], [616.7353326072623, 710.0]], [[254.73684210526312, 0.0], [554.7368421052631, 210.0], [554.7368421052631, 700.0], [214.73684210526312, 700.0], [94.73684210526312, 420.0], [24.736842105263122, 230.0], [144.73684210526312, 100.0], [254.73684210526312, 0.0]], [[531.936842105263, 0.0], [1051.9368421052632, 70.0], [931.936842105263, 200.0], [1001.936842105263, 390.0], [561.936842105263, 300.0], [541.936842105263, 50.0], [531.936842105263, 0.0]], [[0.0, 360.0], [80.0, 380.0], [100.0, 630.0], [120.0, 1000.0], [0.0, 1000.0], [0.0, 360.0]], [[595.1341127233685, 310.37743214796365], [1035.1341127233686, 400.37743214796365], [755.1341127233685, 680.3774321479636], [615.1341127233685, 680.3774321479636], [595.1341127233685, 310.37743214796365]], [[779.0773959936191, 686.6274487268778], [1059.0773959936191, 406.6274487268778], [1179.0773959936191, 686.6274487268778], [779.0773959936191, 686.6274487268778]]]"
Sun Dec 13 13:04:52 2020,1,0,True,1299.602685933335,0.7694659381854313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[909.027660143124, 686.6274487268778], [1239.027660143124, 686.6274487268778], [1239.027660143124, 876.6274487268778], [939.027660143124, 796.6274487268778], [909.027660143124, 686.6274487268778]], [[114.05405405405406, 700.0], [534.0540540540541, 700.0], [484.05405405405406, 1000.0], [114.05405405405406, 890.0], [114.05405405405406, 700.0]], [[1049.602685933335, 64.99515168467883], [1299.602685933335, 64.99515168467883], [1299.602685933335, 574.9951516846788], [999.6026859333349, 364.99515168467883], [1049.602685933335, 64.99515168467883]], [[554.7368421052631, 429.0083022390045], [584.7368421052631, 539.0083022390045], [624.7368421052631, 759.0083022390045], [634.7368421052631, 809.0083022390045], [554.7368421052631, 789.0083022390045], [554.7368421052631, 429.0083022390045]], [[616.7353326072623, 710.0], [916.7353326072623, 790.0], [1286.7353326072623, 900.0], [1176.7353326072623, 1000.0], [656.7353326072623, 930.0], [616.7353326072623, 710.0]], [[254.73684210526312, 0.0], [554.7368421052631, 210.0], [554.7368421052631, 700.0], [214.73684210526312, 700.0], [94.73684210526312, 420.0], [24.736842105263122, 230.0], [144.73684210526312, 100.0], [254.73684210526312, 0.0]], [[531.936842105263, 0.0], [1051.9368421052632, 70.0], [931.936842105263, 200.0], [1001.936842105263, 390.0], [561.936842105263, 300.0], [541.936842105263, 50.0], [531.936842105263, 0.0]], [[0.0, 360.0], [80.0, 380.0], [100.0, 630.0], [120.0, 1000.0], [0.0, 1000.0], [0.0, 360.0]], [[595.1341127233685, 310.37743214796365], [1035.1341127233686, 400.37743214796365], [755.1341127233685, 680.3774321479636], [615.1341127233685, 680.3774321479636], [595.1341127233685, 310.37743214796365]], [[779.0773959936191, 686.6274487268778], [1059.0773959936191, 406.6274487268778], [1179.0773959936191, 686.6274487268778], [779.0773959936191, 686.6274487268778]]]"
Sun Dec 13 13:05:15 2020,1,5,True,1312.5987127926683,0.761847463549932,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[982.5987127926683, 280.0], [1312.5987127926683, 280.0], [1312.5987127926683, 470.0], [1012.5987127926683, 390.0], [982.5987127926683, 280.0]], [[0.0, 0.0], [420.0, 0.0], [370.0, 300.0], [0.0, 190.0], [0.0, 0.0]], [[414.98507462686564, 30.08955223880639], [664.9850746268656, 30.08955223880639], [664.9850746268656, 540.0895522388064], [364.98507462686564, 330.0895522388064], [414.98507462686564, 30.08955223880639]], [[117.84615384615384, 600.1538461538461], [147.84615384615384, 710.1538461538461], [187.84615384615384, 930.1538461538461], [197.84615384615384, 980.1538461538461], [117.84615384615384, 960.1538461538461], [117.84615384615384, 600.1538461538461]], [[622.0, 648.16624675667], [922.0, 728.16624675667], [1292.0, 838.16624675667], [1182.0, 938.16624675667], [662.0, 868.16624675667], [622.0, 648.16624675667]], [[322.0, 300.0], [622.0, 510.0], [622.0, 1000.0], [282.0, 1000.0], [162.0, 720.0], [92.0, 530.0], [212.0, 400.0], [322.0, 300.0]], [[664.9850746268658, 367.6289333238342], [1184.9850746268658, 437.6289333238342], [1064.9850746268658, 567.6289333238342], [1134.9850746268658, 757.6289333238342], [694.9850746268658, 667.6289333238342], [674.9850746268658, 417.6289333238342], [664.9850746268658, 367.6289333238342]], [[0.0, 360.0], [80.0, 380.0], [100.0, 630.0], [120.0, 1000.0], [0.0, 1000.0], [0.0, 360.0]], [[662.5987127926683, 0.0], [1102.5987127926683, 90.0], [822.5987127926683, 370.0], [682.5987127926683, 370.0], [662.5987127926683, 0.0]], [[912.5987127926683, 280.0], [1192.5987127926683, 0.0], [1312.5987127926683, 280.0], [912.5987127926683, 280.0]]]"
Sun Dec 13 13:05:25 2020,1,3,True,1325.724699920595,0.7543044193563684,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[510.0947642809615, 0.0], [840.0947642809615, 0.0], [840.0947642809615, 190.0], [540.0947642809615, 110.0], [510.0947642809615, 0.0]], [[840.0947642809615, 0.0], [1260.0947642809615, 0.0], [1210.0947642809615, 300.0], [840.0947642809615, 190.0], [840.0947642809615, 0.0]], [[260.0, 0.0], [510.0, 0.0], [510.0, 510.0], [210.0, 300.0], [260.0, 0.0]], [[0.0, 169.0], [30.0, 279.0], [70.0, 499.0], [80.0, 549.0], [0.0, 529.0], [0.0, 169.0]], [[0.0, 710.0], [300.0, 790.0], [670.0, 900.0], [560.0, 1000.0], [40.0, 930.0], [0.0, 710.0]], [[1025.724699920595, 245.18727816313424], [1325.724699920595, 455.18727816313424], [1325.724699920595, 945.1872781631342], [985.724699920595, 945.1872781631342], [865.724699920595, 665.1872781631342], [795.724699920595, 475.18727816313424], [915.724699920595, 345.18727816313424], [1025.724699920595, 245.18727816313424]], [[190.64921465968587, 467.01047120418843], [710.6492146596859, 537.0104712041884], [590.6492146596859, 667.0104712041884], [660.6492146596859, 857.0104712041884], [220.64921465968587, 767.0104712041884], [200.64921465968587, 517.0104712041884], [190.64921465968587, 467.01047120418843]], [[80.0, 0.0], [160.0, 20.0], [180.0, 270.0], [200.0, 640.0], [80.0, 640.0], [80.0, 0.0]], [[510.0, 132.67452953809254], [950.0, 222.67452953809254], [670.0, 502.67452953809254], [530.0, 502.67452953809254], [510.0, 132.67452953809254]], [[570.0, 1000.0], [850.0, 720.0], [970.0, 1000.0], [570.0, 1000.0]]]"
