i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction,bounds,nfp_parts
0,0,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [630.0, 80.0], [660.0, 190.0], [660.0, 380.0], [330.0, 380.0], [30.0, 300.0], [0.0, 190.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 660.0, 380.0]","[[[0.0, 0.0], [330.0, 0.0], [630.0, 80.0], [660.0, 190.0], [660.0, 380.0], [330.0, 380.0], [30.0, 300.0], [0.0, 190.0]]]"
0,1,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [420.0, 0.0], [370.0, 300.0], [0.0, 190.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [700.0, 110.0], [700.0, 490.0], [280.0, 490.0], [-20.0, 410.0], [-50.0, 300.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-50.0, 0.0, 700.0, 490.0]","[[[0.0, 0.0], [330.0, 0.0], [700.0, 110.0], [700.0, 490.0], [280.0, 490.0], [-20.0, 410.0], [-50.0, 300.0]]]"
0,2,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[50.0, 0.0], [300.0, 0.0], [300.0, 510.0], [0.0, 300.0], [50.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [630.0, 210.0], [630.0, 400.0], [580.0, 700.0], [330.0, 700.0], [30.0, 620.0], [0.0, 510.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 630.0, 700.0]","[[[0.0, 0.0], [330.0, 0.0], [630.0, 210.0], [630.0, 400.0], [580.0, 700.0], [330.0, 700.0], [30.0, 620.0], [0.0, 510.0]]]"
0,3,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [30.0, 110.0], [70.0, 330.0], [80.0, 380.0], [0.0, 360.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [410.0, 20.0], [410.0, 570.0], [110.0, 490.0], [50.0, 270.0], [10.0, 50.0]]","[1, 1, 1, 1, 1, 1, 0]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[220.0, -40.000000000000014], [50.0, -10.000000000000004]]]","[0.0, 0.0, 410.0, 570.0]","[[[10.0, 50.0], [0.0, 0.0], [330.0, 0.0]], [[330.0, 0.0], [410.0, 20.0], [410.0, 570.0], [110.0, 490.0], [50.0, 270.0], [10.0, 50.0]]]"
0,4,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [300.0, 80.0], [670.0, 190.0], [560.0, 290.0], [40.0, 220.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [850.0, 70.0], [890.0, 290.0], [890.0, 480.0], [290.0, 320.0], [-80.0, 210.0], [-110.0, 100.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-110.0, 0.0, 890.0, 480.0]","[[[0.0, 0.0], [330.0, 0.0], [850.0, 70.0], [890.0, 290.0], [890.0, 480.0], [290.0, 320.0], [-80.0, 210.0], [-110.0, 100.0]]]"
0,5,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]]","[[0.0, 0.0], [670.0, 0.0], [790.0, 280.0], [860.0, 470.0], [860.0, 660.0], [740.0, 790.0], [630.0, 890.0], [330.0, 810.0], [30.0, 600.0], [0.0, 490.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 860.0, 890.0]","[[[0.0, 0.0], [670.0, 0.0], [790.0, 280.0], [860.0, 470.0], [860.0, 660.0], [740.0, 790.0], [630.0, 890.0], [330.0, 810.0], [30.0, 600.0], [0.0, 490.0]]]"
0,6,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [520.0, 70.0], [400.0, 200.0], [470.0, 390.0], [30.0, 300.0], [10.0, 50.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [770.0, 90.0], [790.0, 340.0], [800.0, 390.0], [800.0, 580.0], [280.0, 510.0], [-20.0, 430.0], [-50.0, 320.0], [62.476489028213166, 198.15047021943573], [30.0, 110.0]]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[[[], []], [[], []], [[], []], [[-250.0, 20.000000000000014], [-50.0, 10.000000000000004]], [[], []], [[], []], [[], []], [[], []], [[], []], [[121.84952978056427, 112.47648902821315], [88.15047021943573, -32.47648902821317]], [[], []]]","[-50.0, 0.0, 800.0, 580.0]","[[[790.0, 340.0], [800.0, 390.0], [800.0, 580.0]], [[62.476489028213166, 198.15047021943573], [30.0, 110.0], [0.0, 0.0], [330.0, 0.0]], [[330.0, 0.0], [770.0, 90.0], [790.0, 340.0], [800.0, 580.0], [280.0, 510.0], [-20.0, 430.0], [-50.0, 320.0], [62.476489028213166, 198.15047021943573]]]"
0,7,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 20.0], [100.0, 270.0], [120.0, 640.0], [0.0, 640.0], [0.0, 0.0]]","[[0.0, 0.0], [450.0, 0.0], [450.0, 830.0], [370.0, 810.0], [70.0, 730.0], [40.0, 620.0], [20.0, 370.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 450.0, 830.0]","[[[0.0, 0.0], [450.0, 0.0], [450.0, 830.0], [370.0, 810.0], [70.0, 730.0], [40.0, 620.0], [20.0, 370.0]]]"
0,8,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 0.0], [440.0, 90.0], [160.0, 370.0], [20.0, 370.0], [0.0, 0.0]]","[[0.0, 0.0], [470.0, 0.0], [490.0, 370.0], [490.0, 560.0], [50.0, 470.0], [-250.0, 390.0], [-280.0, 280.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-280.0, 0.0, 490.0, 560.0]","[[[0.0, 0.0], [470.0, 0.0], [490.0, 370.0], [490.0, 560.0], [50.0, 470.0], [-250.0, 390.0], [-280.0, 280.0]]]"
0,9,0,0,"[[0.0, 0.0], [330.0, 0.0], [330.0, 190.0], [30.0, 110.0], [0.0, 0.0]]","[[0.0, 280.0], [280.0, 0.0], [400.0, 280.0], [0.0, 280.0]]","[[330.0, 0.0], [330.0, 190.0], [50.0, 470.0], [-250.0, 390.0], [-370.0, 110.0], [-400.0, 0.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-730.0, 0.0, 0.0, 470.0]","[[[0.0, 0.0], [0.0, 190.0], [-280.0, 470.0], [-580.0, 390.0], [-700.0, 110.0], [-730.0, 0.0]]]"
